rocauc,<settings_file>,show,<labeled_tweets>,--no-TA,--count,--clf,--reduce-func,<track_file>,--begin-line,mood,--k-features,-m,label,-u,<input_dir>,list_friends,-p,tweets,<input_tweets>,--stopwords,--n-folds,--clf-options,--features-func,users,benchmark,--no-rt,--binary,--top-features,--liwc,--n-examples,<output_dir>,<user_ids_file>,collect_tweets,--min-df,filter,collect,--emoticons,--each,--no-DD,--no-AH,--help,<output_tweets>
0.59247525602774243,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,80,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.56809850957081975,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,160,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.55869906818625648,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,240,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.5433608566281799,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,720,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.55543091159808333,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,320,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.54936466183401012,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,400,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.5500218123857743,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,480,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.54463677163325874,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,560,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.63393102508304322,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,800,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.63094690644800855,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,640,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.63652175570828273,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,80,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.64203479530831786,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,160,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.6445772701300323,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,240,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.63292382457969998,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,720,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.64781352871310161,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,320,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.64275171526824648,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,400,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.6401890817085748,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,480,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.63113486878950431,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,560,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.65695934933261013,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,800,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.66629973721308622,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,640,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.74113571337052531,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,80,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.72622796036523829,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,160,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.72949592657575868,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,240,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.66238556326653864,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,720,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.70739890552881324,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,320,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.70188220437015048,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,400,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.6951849698571011,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,480,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.67976484693766681,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,560,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.6149321997513898,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,,[],0,True,800,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.61901589421736825,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,,[],0,True,640,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.57949198545251723,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,,[],0,True,80,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.54953323245305608,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,,[],0,True,160,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.58709119480265637,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,,[],0,True,240,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.6188343556307464,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,,[],0,True,720,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.61287553540274287,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,,[],0,True,320,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.6216543520232044,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,,[],0,True,400,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.61567668803927245,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,,[],0,True,480,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.62282407490872849,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,,[],0,True,560,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.68250449669722302,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,,[],0,True,800,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.69319396289984514,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,,[],0,True,640,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.74655691203838337,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,,[],0,True,80,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.74631250700440666,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,,[],0,True,160,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.74108706664292834,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,,[],0,True,240,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.69785809692442824,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,,[],0,True,720,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.73364551904295672,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,,[],0,True,320,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.72318478356224603,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,,[],0,True,400,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.71013660942232359,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,,[],0,True,480,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.69903493565258279,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,,[],0,True,560,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.53721800226070782,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,800,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.54833439233769854,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,640,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.59784598462412208,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,80,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.57737282799550327,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,160,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.56847058296741437,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,240,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.54474970438326265,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,720,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.55558483946140635,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,320,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.54953091577110025,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,400,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.54437869828660568,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,480,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.54939349250342495,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,,[],0,True,560,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.63350538228207343,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,800,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.63815255996548181,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,640,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.62913436611604412,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,80,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.63796336295991896,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,160,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.62759817343575441,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,240,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.63184401197522844,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,720,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.62334304217311509,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,320,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.63176721561795268,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,400,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.63964755752123159,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,480,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.64319183166407301,,False,/data/1/sporty/nort/3K_labeled,False,3200,decision-tree,,[],0,True,560,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.65956420735591426,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,800,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.66857801556176,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,640,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.73891475738906509,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,80,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.73599249417371748,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,160,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.72936892621697691,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,240,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.66509617198555071,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,720,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.72104172862541793,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,320,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.69748177466561545,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,400,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.69087938905165791,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,480,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.67394436436349936,,False,/data/1/sporty/nort/3K_labeled,False,3200,svm,,[],0,True,560,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""kernel"":""linear"",""class_weight"":""auto""}",,False,True,False,False,True,../inputs/liwc.dic,30,,,False,3,False,False,,False,False,False,False,
0.69555766549685105,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,"lambda x,y: x or y",[],0,True,800,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.73632819850693987,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,"lambda x,y: x or y",[],0,True,640,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.74542947797839376,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,"lambda x,y: x or y",[],0,True,80,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.68322347139903994,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,"lambda x,y: x or y",[],0,True,160,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.67400767133448247,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,"lambda x,y: x or y",[],0,True,240,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.72527903878247613,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,"lambda x,y: x or y",[],0,True,720,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.67318380984430692,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,"lambda x,y: x or y",[],0,True,320,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.69066470018611748,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,"lambda x,y: x or y",[],0,True,400,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.70880122521582078,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,"lambda x,y: x or y",[],0,True,480,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.73275532769715734,,False,/data/1/sporty/nort/3K_labeled,False,3200,naive-bayes,"lambda x,y: x or y",[],0,True,560,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.70471333795765312,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,"lambda x,y: x or y",[],0,True,800,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.76902988867293476,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,"lambda x,y: x or y",[],0,True,640,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.74027577657667565,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,"lambda x,y: x or y",[],0,True,80,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.77441036488630355,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,"lambda x,y: x or y",[],0,True,160,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.78490062290961282,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,"lambda x,y: x or y",[],0,True,240,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.73947385771288476,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,"lambda x,y: x or y",[],0,True,720,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.78524545523223466,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,"lambda x,y: x or y",[],0,True,320,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.78527110647152953,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,"lambda x,y: x or y",[],0,True,400,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.77779663752429484,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,"lambda x,y: x or y",[],0,True,480,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.77518470952632756,,False,/data/1/sporty/nort/3K_labeled,False,3200,logistic-reg,"lambda x,y: x or y",[],0,True,560,False,False,False,,False,False,False,,../inputs/params/stopwords,10,"{""class_weight"":""auto""}",,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.63234628142877747,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,"lambda x,y: x or y",[],0,True,800,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.7055065003742953,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,"lambda x,y: x or y",[],0,True,640,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.67566991971539836,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,"lambda x,y: x or y",[],0,True,80,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.67267415028123645,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,"lambda x,y: x or y",[],0,True,160,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.64169085277493521,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,"lambda x,y: x or y",[],0,True,240,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.6808831306187203,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,"lambda x,y: x or y",[],0,True,720,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.65958947715425764,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,"lambda x,y: x or y",[],0,True,320,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
0.66982459634495595,,False,/data/1/sporty/nort/3K_labeled,False,3200,kneighbors,"lambda x,y: x or y",[],0,True,400,False,False,False,,False,False,False,,../inputs/params/stopwords,10,,,False,True,False,False,True,,30,,,False,3,False,False,,False,False,False,False,
