users,tweets,show,rocauc,rec,prec,most_similar,mood,list_friends,label,filter,f1,collect_tweets,collect,benchmark,acc,<users_dir>,<user_ids_file>,<track_file>,<settings_file>,<output_tweets>,<output_dir>,<labeled_tweets>,<input_tweets>,<input_dir>,<friends_dir>,-u,-p,-m,--top-features,--stopwords,--roc,--reduce-func,--proba,--no-rt,--n-folds,--n-examples,--min-df,--liwc,--k-features,--help,--features-func,--emoticons,--each,--count,--clf-options,--clf,--binary,--begin-line
False,False,False,0.597751551214,0.21110574217,0.681067380332,False,True,False,False,False,0.317617149651,False,False,True,0.878333810103,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.94,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.733997655072,0.580829449651,0.457447478381,False,True,False,False,False,0.508577987747,False,False,True,0.846374168633,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.21,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.618791961023,0.257781956237,0.673808565589,False,True,False,False,False,0.367054551349,False,False,True,0.88087141529,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.89,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.731162717341,0.567371598207,0.468502514779,False,True,False,False,False,0.510101902388,False,False,True,0.851303368376,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.23,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.701721146821,0.474409197407,0.523939467373,False,True,False,False,False,0.493343355221,False,False,True,0.867492073709,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.4,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.643497622474,0.316578156624,0.637658549985,False,True,False,False,False,0.416718451364,False,False,True,0.880727192543,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.8,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.678345406409,0.409409003345,0.564023814491,False,True,False,False,False,0.469845173846,False,False,True,0.874108441202,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.55,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.665562280276,0.375077313235,0.582992365149,False,True,False,False,False,0.451459782647,False,False,True,0.876924956495,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.65,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.703205246579,0.478513759635,0.521713249772,False,True,False,False,False,0.494485463043,False,False,True,0.867069536819,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.39,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.655022735161,0.348549557703,0.600154070338,False,True,False,False,False,0.434921838278,False,False,True,0.87791365706,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.71,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.588643064619,0.190300312554,0.699292929293,False,True,False,False,False,0.294857056031,False,False,True,0.877631171184,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.96,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.704707052017,0.482690762725,0.51931567229,False,True,False,False,False,0.495879995109,False,False,True,0.866646403967,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.38,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.64865202163,0.330499114195,0.620734970569,False,True,False,False,False,0.425074149633,False,False,True,0.879741471787,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.76,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.719122571239,0.531327791682,0.481627516452,False,True,False,False,False,0.502084765775,False,False,True,0.856655105008,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.28,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.696889819692,0.461605984375,0.528633103973,False,True,False,False,False,0.487919979273,False,False,True,0.868335955565,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.43,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.707453823217,0.491486400468,0.512185376927,False,True,False,False,False,0.497707480379,False,False,True,0.865238742282,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.36,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.700769933433,0.471181828161,0.525917644856,False,True,False,False,False,0.492686954652,False,False,True,0.868195308589,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.41,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.673169657775,0.395250130834,0.571494128654,False,True,False,False,False,0.462981959234,False,False,True,0.875376647834,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.59,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.661668996649,0.364141778158,0.595716085941,False,True,False,False,False,0.44615600144,False,False,True,0.878051920189,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.68,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.71850852838,0.528124130355,0.485116316426,False,True,False,False,False,0.502713227105,False,False,True,0.857922715679,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.29,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.754217406269,0.734486855997,0.347224877971,False,True,False,False,False,0.470264105488,False,False,True,0.771160814322,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.07,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.75584993696,0.705374937354,0.372099070488,False,True,False,False,False,0.485810347592,False,False,True,0.794681041264,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.09,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.595501729069,0.916167675092,0.167606905281,False,True,False,False,False,0.283031035436,False,False,True,0.367548094114,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.01,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.700064065149,0.468789483664,0.529308026152,False,True,False,False,False,0.492463323223,False,False,True,0.868757896493,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.42,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.676628634814,0.40414462966,0.568301437418,False,True,False,False,False,0.467834998609,False,False,True,0.874812868006,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.57,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.629840868081,0.284458143955,0.649710530878,False,True,False,False,False,0.389098748772,False,False,True,0.880447686476,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.85,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.672139147112,0.392351580109,0.573260411233,False,True,False,False,False,0.461498397959,False,False,True,0.875799780686,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.6,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.73472249016,0.58640699516,0.450495589002,False,True,False,False,False,0.506501354549,False,False,True,0.843558249303,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.2,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.675880723754,0.40414462966,0.561884585232,False,True,False,False,False,0.465594107216,False,False,True,0.873544661375,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.56,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.669774852988,0.3864663911,0.575754975712,False,True,False,False,False,0.457620602684,False,False,True,0.875940427662,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.61,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.68619127109,0.429082179425,0.55799703776,False,True,False,False,False,0.480455145834,False,False,True,0.873405206322,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.51,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.648355227061,0.32874472823,0.627697228792,False,True,False,False,False,0.42506503549,False,False,True,0.880445898591,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.77,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.66918027205,0.384139922755,0.579324349019,False,True,False,False,False,0.457067037237,False,False,True,0.876644258504,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.62,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.558791857726,0.125364599449,0.714735449735,False,True,False,False,False,0.210849199925,False,False,True,0.873404014398,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.99,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.641286895576,0.310671792594,0.643544614098,False,True,False,False,False,0.41286830246,False,False,True,0.881151517319,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.81,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.751173243891,0.672614433255,0.389454810151,False,True,False,False,False,0.491708020647,False,False,True,0.810176643067,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.11,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.688524880161,0.436527402889,0.549215041666,False,True,False,False,False,0.481774307279,False,False,True,0.871995756752,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.49,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.654620907059,0.345916762965,0.607356938666,False,True,False,False,False,0.434646833846,False,False,True,0.879038236907,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.72,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.579951370288,0.171437055705,0.704337976838,False,True,False,False,False,0.272283525961,False,False,True,0.876363560514,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.97,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.60613366352,0.229041675495,0.683821097203,False,True,False,False,False,0.338991597932,False,False,True,0.879742663711,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.92,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.747098616139,0.647708473223,0.407124641213,False,True,False,False,False,0.497827039773,False,False,True,0.821021955231,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.13,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.714392856092,0.813490928079,0.264361407476,False,True,False,False,False,0.397317202847,False,False,True,0.648065508117,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.04,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.659338726102,0.359158807157,0.593771951694,False,True,False,False,False,0.441828295729,False,False,True,0.877629979261,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.69,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.731809604999,0.572949143716,0.460662374375,False,True,False,False,False,0.507662542008,False,False,True,0.848345610146,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.22,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.594165167173,0.202613999239,0.688560883561,False,True,False,False,False,0.308443848174,False,False,True,0.878194951012,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.95,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.680928621836,0.41524545941,0.564610712946,False,True,False,False,False,0.473897967058,False,False,True,0.874389139193,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.54,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.694634443781,0.453349444082,0.540262934007,False,True,False,False,False,0.487806976059,False,False,True,0.870449235977,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.45,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.722130563177,0.542569653153,0.473333866936,False,True,False,False,False,0.502453442582,False,False,True,0.85383978164,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.26,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.740407467592,0.610033485262,0.436167590392,False,True,False,False,False,0.506445799095,False,False,True,0.836517557034,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.17,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.664540017937,0.372374610533,0.586721795286,False,True,False,False,False,0.450078179933,False,False,True,0.877066199433,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.66,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.696620767819,0.458950697509,0.535113462674,False,True,False,False,False,0.489238834198,False,False,True,0.869743021288,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.44,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.608882558835,0.236202783972,0.671378482628,False,True,False,False,False,0.345222684359,False,False,True,0.879461369759,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.91,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.63947669718,0.306214703926,0.647277113539,False,True,False,False,False,0.408875867829,False,False,True,0.88115211328,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.82,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.69508765494,0.452448543181,0.5466731204,False,True,False,False,False,0.490120601249,False,False,True,0.8718563017,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.46,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.755305843946,0.719537841677,0.360102869981,False,True,False,False,False,0.478738935262,False,False,True,0.783695082124,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.08,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.659299820911,0.871244915124,0.207026923243,False,True,False,False,False,0.333919260205,False,False,True,0.512168347279,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.02,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.668709152287,0.382361828872,0.583381533885,False,True,False,False,False,0.456662678746,False,False,True,0.877066795394,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.63,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.645981718949,0.322862072118,0.631310163615,False,True,False,False,False,0.420786177169,False,False,True,0.880586545567,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.78,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.710198149667,0.501258092276,0.503086122498,False,True,False,False,False,0.49844000224,False,False,True,0.86284476388,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.34,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.625417994607,0.273350468774,0.661359239858,False,True,False,False,False,0.381500118583,False,False,True,0.881012062266,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.87,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.652101188154,0.339060765091,0.614239940233,False,True,False,False,False,0.430945996693,False,False,True,0.879600228849,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.74,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.718361936555,0.526346036472,0.488777325525,False,True,False,False,False,0.503800569368,False,False,True,0.858907840473,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.3,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.692101695736,0.445139103835,0.547037876557,False,True,False,False,False,0.486245413635,False,False,True,0.871996352714,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.47,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.67486610942,0.399467985052,0.57094247632,False,True,False,False,False,0.465643432501,False,False,True,0.87523659682,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.58,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.708321280282,0.494713769714,0.508946636799,False,True,False,False,False,0.497926823898,False,False,True,0.864394264464,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.35,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.65768423189,0.354699185592,0.599763096853,False,True,False,False,False,0.43976636143,False,False,True,0.877913061098,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.7,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.711530429075,0.505428530657,0.499855165736,False,True,False,False,False,0.499245869744,False,False,True,0.862141528999,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.33,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.697964093552,0.844764474112,0.243589599183,False,True,False,False,False,0.376364306632,False,False,True,0.597932608644,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.03,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.743132450507,0.631897912619,0.414108811786,False,True,False,False,False,0.498010099376,False,False,True,0.825810507998,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.14,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.600642310709,0.217556448849,0.679092750501,False,True,False,False,False,0.325156057288,False,False,True,0.878615700017,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.93,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.716260273477,0.519342923519,0.493530620628,False,True,False,False,False,0.502717327709,False,False,True,0.860457341057,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.31,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.633851519581,0.293305226944,0.650543373677,False,True,False,False,False,0.397712275101,False,False,True,0.880870819328,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.84,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.73923901972,0.604195813406,0.439939740397,False,True,False,False,False,0.506747702542,False,False,True,0.838632625331,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.18,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.720933828361,0.537234155712,0.478321013323,False,True,False,False,False,0.502898451579,False,False,True,0.8555299292,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.27,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.741062822304,0.615941166399,0.429677629303,False,True,False,False,False,0.50401196078,False,False,True,0.833415576057,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.16,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.690537673401,0.441532866018,0.547573103844,False,True,False,False,False,0.484300085397,False,False,True,0.871853917853,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.48,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.637654644826,0.30173390734,0.651944787875,False,True,False,False,False,0.405223488265,False,False,True,0.88115211328,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.83,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.628333226535,0.280329873808,0.656679093293,False,True,False,False,False,0.387076584827,False,False,True,0.880869627405,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.86,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.654211200763,0.344114961163,0.61349950796,False,True,False,False,False,0.434535131838,False,False,True,0.879600824811,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.73,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.620525601596,0.262241577802,0.664559427787,False,True,False,False,False,0.37068201236,False,False,True,0.880730172352,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.88,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.613373544926,0.24597447578,0.673962273107,False,True,False,False,False,0.355079969959,False,False,True,0.88002634151,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.9,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
